3800.5,8463.9,2783.01,1923.96,1237.1,4841.1,2734.9,5616.1,8.278
3719.5,8417.1,2731.92,1891.57,1225.3,4818.8,2707.97,5526.15,8.25
3774.2,8552.8,2759.68,1910.17,1228.9,4889.6,2741.04,5585.45,8.259
3783.6,8525.6,2780.76,1904.79,1250.2,4934.7,2750.65,5599.8,8.28
3759.1,8519.2,2776.52,1903.22,1249.8,4922.3,2736.63,5581.1,8.274
3720.5,8494.7,2775.43,1903.14,1242.6,4868.4,2739.45,5567.05,8.314
3709.4,8582.2,2795.98,1914.26,1211.6,4907.4,2761.75,5613.55,8.294
3662.6,8521.5,2769.91,1894.83,1204.3,4826.9,2735.45,5567.05,8.441
3649.7,8436.5,2751.94,1886.15,1204.2,4786.3,2719.57,5541.6,8.451
3710.9,8543.7,2793.63,1926.78,1198.5,4850,2753.07,5633.95,8.465
3758.6,8600.7,2813.52,1992.42,1213.8,4905.4,2773.14,5680.3,8.454
3679.1,8497.5,2764.91,1958.66,1211.9,4869.4,2743.36,5574.85,8.461
3674,8426.1,2753.33,1962.65,1236.1,4861.6,2744.15,5546.8,8.436
3659.8,8277.4,2716.04,1940.87,1241.5,4877.1,2706.26,5487.75,8.423
3671.1,8192.1,2684.68,1951.29,1207,4848.4,2663.81,5482,8.403
3698.1,8245.6,2688.15,1959.21,1206,4881.7,2660.9,5516.8,8.316
3680.2,8292.5,2656.84,1919.39,1200.5,4892.2,2649.33,5456.55,8.261
3625.6,8238.1,2639.4,1908.87,1216.5,4841.5,2648.74,5404.8,8.227
3559.5,8150.9,2608.62,1899.52,1210.6,4764.7,2615.5,5331.8,8.192
3485.3,7985.8,2549.63,1835.28,1205.6,4710.7,2558.47,5211.25,8.209
3462.5,7917.2,2502.33,1778.98,1195.4,4684.2,2509.62,5118.5,8.3
3475.2,7799.3,2484.51,1737.59,1176.8,4543.6,2473.13,5072.85,8.29
3623.4,7831,2528.15,1767.25,1157.6,4597.6,2497.11,5161,8.322
3608,7807.8,2514.62,1757.42,1156.5,4581,2491.18,5138.3,8.257
3582.8,7750.9,2495.85,1730.46,1186.2,4555,2471.37,5072.95,8.269
3553.9,7687.5,2452.63,1700.4,1206,4523.2,2438.55,5035.8,8.265
3506,7674.9,2450.64,1696.18,1204.9,4545.6,2447.27,5056.6,8.218
3455.3,7575.6,2398.65,1658.22,1210.1,4476.2,2398.21,4944.15,8.245
3423.9,7515.7,2371.54,1617.66,1216.6,4418.9,2389.12,4845.65,8.303
3469.6,7688.8,2407.37,1645.04,1227.8,4469.9,2436.79,4898.8,8.326
3479.9,7669,2426.86,1679.53,1227.5,4448.9,2439.87,4948.9,8.319
3403.3,7620,2389.15,1666.34,1214.1,4441.3,2408.91,4888.9,8.349
3394.6,7583.4,2361.99,1654.69,1222.7,4452.6,2392.32,4839.6,8.288
3366.5,7339,2299.46,1607.09,1215.2,4412.2,2318.72,4747.8,8.304
3469.3,7569.7,2388.53,1665.09,1202.9,4445.8,2390.71,4919.6,8.31
3513.1,7661.5,2432.5,1692.89,1195.7,4524.3,2432.75,5001,8.296
3575.9,7770.9,2451.75,1698.57,1189.1,4587.9,2470.2,5040,8.314
3628.1,7627.9,2462.55,1696.05,1203,4556.9,2453.08,5017.2,8.292
3678.6,7792.7,2470.81,1698.14,1220.2,4545.9,2475.83,5064.3,8.325
3685.2,7906.6,2531.69,1724.26,1244.6,4558.1,2527.7,5124.65,8.347
3694.5,7983.4,2529.83,1736.08,1228.2,4592.9,2523.59,5153.25,8.329
3662.4,7811.2,2469.55,1707.55,1241.3,4551.2,2456,5059.45,8.362
3575.7,7675.5,2415.59,1663.63,1258.4,4530.3,2407.49,4946.8,8.329
3550.8,7697.2,2414.32,1666.56,1272.3,4504.3,2414.29,4940.95,8.337
3592.4,7788.9,2432.66,1686.96,1251.8,4528.8,2439.89,5012.55,8.328
3653.3,7879.2,2459.7,1710.52,1234.4,4543.8,2461.94,5075.7,8.3
3685.9,7911.8,2469.41,1689.76,1217.9,4567.2,2481.59,5084.25,8.302
3696.6,7865.8,2444.75,1690.39,1195.3,4522.9,2457.03,5031.95,8.311
3746.2,8026.2,2488.1,1723.38,1174.3,4582.1,2495.42,5140.2,8.326
3711.3,7946.5,2502.68,1734.32,1166.6,4595.4,2494.64,5133.25,8.347
3574.5,7609.2,2403.24,1660.77,1154.2,4503.2,2405.11,4923.65,8.442
3515.2,7539.2,2380.62,1655.57,1161.7,4487.4,2379.4,4867.75,8.537
3477.7,7419.4,2360.48,1642.01,1124.5,4486.5,2336.17,4835.4,8.545
3575.4,7672,2410.11,1681.97,1126.4,4511.7,2389.03,4971.25,8.578
3535.7,7698.7,2379.46,1675.11,1108.4,4544.6,2367.18,4945.9,8.666
3605.2,7783.3,2400.46,1676.61,1143.5,4539.7,2384.79,5015.45,8.751
3549.6,7735.7,2362.04,1659.99,1149.1,4520.9,2348.6,4943.25,8.71
3534.6,7642.2,2295.07,1638.68,1172.5,4499.7,2299.32,4849.5,8.738
3460.7,7523.8,2271.99,1618.01,1190.9,4449.9,2271.89,4772.15,8.725
3459.3,7501.6,2265.33,1604.01,1175.9,4494.2,2264.84,4751.3,8.784
3535.7,7707.2,2326.51,1616.32,1185.3,4518.4,2325.57,4888.05,8.757
3615.9,7930,2356.42,1649.36,1211.4,4503.7,2374.01,4979.6,8.748
3652.4,7910.5,2373.58,1640.75,1218.5,4529.3,2382.58,4974.35,8.775
3705.9,8036.7,2425.47,1672.85,1222.2,4567.2,2422.41,5099.4,8.79
3659.3,7965.1,2414,1675.05,1198.6,4519.4,2397.52,5077.85,8.82
3693.4,8077.4,2417.45,1701.42,1174,4537.9,2405.1,5132.3,8.817
3752.3,7894.7,2409.96,1698.53,1142.5,4529.4,2392.08,5118.25,8.763
3689.3,7812.6,2379.49,1647.52,1141.2,4504.4,2367.98,5037.5,8.852
3754.3,7986.6,2427.74,1671.2,1150.6,4575.1,2405.47,5139.15,8.879
3699.1,7921.4,2405.92,1664.58,1144.4,4573.8,2385.89,5091.9,8.947
3692.1,7884.7,2370.58,1653.7,1123.6,4568.1,2362.72,5049.95,8.904
3759.9,8015.5,2377.3,1667.42,1108.4,4588.9,2389.43,5098.35,8.901
3864,8207.3,2414.97,1688.51,1100.6,4655.7,2438.68,5191.6,8.968
3873.5,8205.4,2426.24,1695.98,1106.8,4699.3,2449.05,5201.8,9.034
3983.8,8392.3,2530.88,1725.41,1119.6,4772.4,2549.45,5360.7,9.061
3944,8230.9,2518.79,1727.57,1128,4735.6,2502.47,5326.6,9.054
3868.1,8147.3,2486.07,1716.75,1133.2,4699,2478.19,5257.95,9.037
3859.7,8205.4,2487.4,1723.29,1131,4733,2485.7,5258.45,8.97
3848.5,8310.6,2499.26,1724.66,1122.2,4723.8,2495.35,5265.75,8.977
3861.6,8271.4,2523.69,1738.33,1110.7,4748.9,2511.89,5284.2,8.838
3859.1,8297.7,2520.38,1740.58,1114.3,4699.4,2518.06,5289.35,8.856
3791.3,8127.6,2471.84,1729.3,1109.3,4631.3,2463.46,5221.05,8.837
3819,8197.8,2423.86,1724.72,1140.3,4661.2,2439.49,5168.85,8.844
3738.8,8126.1,2395.2,1726.87,1129.3,4697.6,2400.18,5148.35,8.812
3678.2,7984.2,2339.32,1689.06,1124.4,4679.4,2359.16,5068.5,8.793
3675.3,7898,2322.18,1678.07,1114.9,4646.3,2347.01,5030.45,8.811
3608.8,7640.9,2277.16,1657.47,1121.4,4579,2294.01,4934.75,8.827
3563.3,7635.2,2266.21,1646.7,1116.1,4601.7,2282.82,4905.8,8.825
3476.1,7429.6,2202.72,1616.6,1123.9,4549.1,2217.43,4778.35,8.738
3515.5,7476.7,2217.44,1623.48,1135.5,4585.8,2238.05,4812.35,8.697
3465.3,7308.2,2170.54,1578.42,1161.7,4545.5,2194.3,4706.45,8.647
3539.9,7373.9,2192.88,1608.19,1179.5,4613.1,2213.27,4756.45,8.577
3493,7265.4,2182.13,1598.01,1185.4,4594.7,2183.25,4710.05,8.594
3547.4,7493.1,2250.98,1636.56,1175.3,4665,2265.22,4851.3,8.519
3555.4,7361.9,2221.78,1624.68,1164.1,4690.7,2234.49,4805.1,8.533
3527.8,7485.3,2219.61,1634.15,1172.8,4710.8,2250.38,4832.05,8.446
3604.9,7622.7,2276.69,1638.98,1155.4,4685.7,2307.39,4936.85,8.403
3686.8,7778.2,2339.77,1677,1152.2,4744.6,2364.91,5050.15,8.491
3685.2,7766.2,2337.32,1678.02,1158.7,4715.9,2357.97,5039.15,8.486
3705.3,7778.9,2346.11,1680.48,1193.5,4639.4,2365.17,5062.6,8.379
3643.4,7552,2288.87,1654.47,1222,4633.7,2309.14,4943.65,8.329
3561.3,7400.5,2257.3,1636.86,1196,4606.2,2280.74,4866.7,8.276
3466.3,7185.8,2184.57,1617.89,1223.9,4571.5,2203.83,4764.6,8.34
3503.7,7285.4,2197.43,1614.97,1249.8,4595.9,2231.02,4800.6,8.333
3455.3,7196.5,2169.06,1619.15,1247.5,4579.7,2196.06,4763.25,8.365
3404.6,7261.6,2167.86,1613.39,1255.6,4602.4,2203.24,4746.35,8.49
3379,7090.1,2111.13,1587.76,1265.3,4588.5,2157.33,4651.6,8.476
3382,7139.6,2074.72,1567.64,1259.4,4553.9,2151.77,4613.1,8.478
3304.8,6995.9,2015.43,1535.38,1258,4512.9,2096.86,4544.2,8.536
3387.1,7277.6,2077.54,1569.7,1272.6,4559,2160.19,4693.15,8.56
3434.6,7361.6,2111.92,1559.28,1296.9,4581.4,2178.54,4733.85,8.409
3446.6,7282.2,2096.3,1549.98,1284.8,4561.2,2164.41,4714,8.357
3480.7,7371.9,2123.5,1579.33,1297.2,4552.7,2189.28,4779,8.364
3456.3,7316.4,2110.12,1569.96,1335.6,4540.2,2174.92,4750.5,8.328
3413.1,7252.4,2087.17,1558.98,1323.6,4551.1,2149.82,4705.8,8.219
3400.5,7057.5,2067.39,1542.86,1304.2,4549.5,2127.15,4646.25,8.201
3390.5,6968.1,2049.34,1550.7,1305.4,4576.2,2113.85,4624.3,8.228
3356.1,7037,2053.71,1563.36,1258.4,4567.6,2121.64,4636.75,8.251
3414,7197.1,2131.27,1608.44,1240.3,4634.5,2186.68,4765.3,8.192
3386.1,7165.7,2124.75,1606.56,1261.3,4655.7,2177.8,4749.65,8.222
3426.7,7054.4,2133.04,1605.68,1204.7,4648.5,2164.73,4749.95,8.218
3416,7114.6,2124.97,1608.97,1224.7,4658.6,2164.07,4754.1,8.19
3411.3,7107.8,2124.3,1615.58,1235.5,4661.3,2165.73,4746.9,8.169
3395.8,7074.7,2138.48,1617.03,1249.3,4699.4,2166.5,4742.8,8.181
3493.5,7263.4,2197.35,1646.6,1276.7,4747.3,2219.69,4849.55,8.17
3503.9,7315.2,2216.5,1654.89,1274.6,4756.7,2241.48,4860.95,8.355
3529.8,7275,2233.67,1633.38,1279.5,4755,2254.84,4831.25,8.31
3531.7,7293,2280.03,1666.27,1263.1,4752,2298.65,4866,8.354
3557.8,7165.7,2279.05,1671.02,1259.3,4708.1,2288.53,4873.9,8.284
3643.1,7369.2,2336.47,1697.58,1267.3,4745.2,2356.59,4967.3,8.267
3600.1,7558.8,2313.11,1663.92,1254.6,4742.3,2351.25,4955.8,8.143
3637.5,7672.8,2372.85,1673.67,1271.6,4813.5,2410.7,5018.4,8.131
3664.2,7752.3,2392.26,1664.51,1275.8,4790.9,2416.54,5048.6,8.164
3677.9,7644.7,2398.12,1675.18,1247.9,4782.2,2391.77,5046.25,8.183
3730.4,7721.1,2450.14,1702.48,1210.1,4791.6,2420.11,5127.35,8.188
3775.4,7745.5,2464.4,1722,1200.5,4806.7,2442.91,5158.3,8.232
3818.5,7931.4,2477.78,1737.57,1202,4824.1,2484.67,5204.7,8.272
3749.7,7750.1,2418.24,1699.06,1225.6,4823.5,2428.08,5087.3,8.194
3836.5,7890,2468.23,1743.28,1211,4890.3,2467.8,5199.25,8.202
3910,7959.7,2513.62,1745.87,1224.2,4888.2,2510.82,5235.7,8.209
3922.5,7993.4,2534.58,1776.74,1208.2,4832,2538.55,5269.9,8.18
3944.4,8098.7,2550.01,1770.61,1216.8,4906.3,2550.27,5325.85,8.197
3985.3,8078.9,2594.7,1793.15,1196.1,4904.5,2579.66,5361.65,8.197
3940.9,8120.7,2566.47,1762.41,1222.8,4902.1,2565.31,5335.15,8.185
3969.1,8217.5,2594.84,1785.05,1232.2,4892.8,2599.73,5368.15,8.188
4040.8,8240.5,2630.19,1797.82,1259.7,4882.1,2627.26,5412.35,8.188
4031.2,8170,2627.26,1796.26,1290.8,4837.9,2623.43,5381.6,8.173
4068.6,8194.8,2626.08,1785.24,1276.6,4847.2,2634.68,5390.2,8.222
4154.2,8167.4,2646.65,1799.85,1242.9,4795.9,2636.6,5416.05,8.196
4293.9,8195.9,2734.31,1831.2,1227.8,4835.4,2686.6,5531.95,8.226
4296.4,8111.1,2742.74,1831.35,1213.1,4832.7,2676.5,5521.95,8.227
4277.9,8173,2767.33,1854.63,1208.8,4833.9,2691.24,5564.3,8.229
4290.4,8318.3,2785.35,1872.07,1199.2,4841.9,2711.87,5607.15,8.212
4229.3,8220.8,2682.85,1833.15,1202.1,4804,2630.32,5505.35,8.199
4189.2,8270.7,2657.17,1834.65,1212.6,4794.7,2613.68,5483.3,8.237
4169.8,8160.8,2627.27,1830.21,1223.4,4781.1,2605.01,5429.3,8.224
4034.1,7899,2531.14,1780.88,1223.3,4771.3,2517.75,5281.2,8.225
4160,7994.2,2612.98,1821.87,1209,4815.3,2574.2,5375.5,8.228
4159.4,8182.8,2614.13,1839.93,1192.1,4811.7,2613.4,5385.2,8.232
4115.7,8110.1,2590.08,1835.68,1191.9,4827.2,2599.25,5339.75,8.241
4114.6,8092.6,2607.17,1830.18,1189,4873.4,2596.55,5359.35,8.242
4105.8,8109.1,2607.78,1833.49,1185.7,4875.2,2599,5359.4,8.281
4089.8,7993.1,2554.48,1818.15,1186.1,4835.7,2557,5280.35,8.285
4066.9,7840,2494.84,1790.86,1196.3,4823,2491.75,5222.4,8.294
4071.9,7726.4,2499.95,1797.83,1199.5,4846.4,2469.45,5220.45,8.321
4165,7838.3,2593.15,1829.47,1219.6,4889.3,2541.8,5333.55,8.281
4193.9,7928.7,2620.47,1837.61,1207.5,4872.6,2555.55,5359.55,8.36
4194.3,8111.1,2664.11,1861.24,1193.9,4902.3,2611.65,5429.5,8.422
4237.2,8150.8,2678.3,1859.8,1200.9,4911.4,2621.9,5463.9,8.428
4209,8012.9,2636.94,1831.35,1184.1,4893.7,2589.95,5380.5,8.416
4215.4,7746.5,2589.62,1811.46,1172.8,4805.1,2531.6,5317.9,8.411
4197,7645.5,2544.86,1792.59,1162,4810.3,2506.65,5257.05,8.391
4132.1,7691.4,2561.74,1806.49,1152.6,4865.8,2516.65,5274.85,8.376
4192.2,7750.1,2626.14,1830,1147.9,4909.4,2551.35,5364.95,8.384
4118.7,7511.2,2527.92,1783.78,1144.9,4845.5,2472.1,5228.45,8.472
4147.7,7562.2,2547.16,1804.49,1138.8,4878.7,2477.05,5278.2,8.502
4093,7396.8,2491.76,1776.36,1146.7,4836.5,2419.75,5184.25,8.62
4106.9,7424.5,2513.26,1779.98,1139,4883.6,2436.25,5243.15,8.606
4083.9,7335.1,2487.3,1757.89,1134.4,4898.2,2405.55,5194.75,8.572
4105.9,7352.5,2493.7,1740.95,1130.7,4923.6,2413.7,5178.85,8.588
4207,7557.2,2550.19,1782.76,1128.2,5036.6,2473.55,5295.55,8.736
4216.3,7542.4,2575.02,1802.59,1134.2,5028.2,2472.85,5317.9,8.688
4209.9,7658.6,2605.32,1811.76,1137.7,5002.4,2507.7,5358.5,8.693
4188.8,7620.3,2580.73,1802.9,1141.7,4991.8,2492.4,5322.9,8.693
4139.3,7505.5,2519.51,1776.52,1138.5,5024.5,2428.95,5234.4,8.626
4184.1,7499.6,2515.71,1778.79,1138.9,5020.4,2417.6,5243.6,8.591
4168.3,7439.4,2490.89,1763.64,1151.8,5053.4,2385.65,5226.85,8.545
4214.9,7491.5,2521.25,1775.93,1113.9,5047.8,2415.85,5276.85,8.439
4229.7,7528.6,2508.81,1728.39,1108.3,5116.8,2413.7,5207.45,8.468
4284.9,7501.4,2520.71,1728.67,1116.9,5115.8,2407.7,5226.2,8.471
4325.9,7579.1,2557.8,1743.76,1145.6,5127.2,2449.1,5289.7,8.455
4389.6,7632.3,2568.14,1745.85,1172.8,5166.3,2473.3,5300,8.341
4471.3,7602.3,2564.95,1745.96,1181.5,5216.3,2475,5332.4,8.359
4472.4,7499.7,2531.86,1742.25,1177.3,5195.3,2445.7,5290.85,8.409
